statement_id,arquivo,linha,sentenca,sujeito,predicado,objeto,predicado_canonico
BH-IHF-2026-R15-027,Regras 1–18.md,1443,A restrição de novo toque do Executante possui_exceção no Tiro de Goleiro conforme Regra 12:3.,A restrição de novo toque do Executante,possui_exceção,no Tiro de Goleiro conforme Regra 12:3,False
BH-IHF-2026-R15-028,Regras 1–18.md,1446,Um Gol pode_ser_marcado diretamente de qualquer Tiro.,Um Gol,pode_ser_marcado,diretamente de qualquer Tiro,False
BH-IHF-2026-R15-029,Regras 1–18.md,1447,Gol direto a partir de Tiro de Goleiro possui_exceção: Gol contra não é possível.,Gol direto a partir de Tiro de Goleiro,possui_exceção,: Gol contra não é possível,False
BH-IHF-2026-R15-030,Regras 1–18.md,1448,Gol direto a partir de Tiro de Árbitro não é possível porque o Tiro de Árbitro é executado pelo Árbitro.,Gol direto a partir de Tiro de Árbitro não é possível porque o Tiro de Árbitro é executado pelo Árbitro,(predicado_não_detectado),,False
BH-IHF-2026-R15-031,Regras 1–18.md,1451,Posições incorretas de Defensores em Lateral não_devem_ser_corrigidas pelos Árbitros quando Atacantes não ficam em desvantagem ao executar imediatamente.,Posições incorretas de Defensores em Lateral,não_devem_ser_corrigidas,pelos Árbitros quando Atacantes não ficam em desvantagem ao executar imediatamente,False
BH-IHF-2026-R15-032,Regras 1–18.md,1452,Posições incorretas de Defensores em Tiro Livre não_devem_ser_corrigidas pelos Árbitros quando Atacantes não ficam em desvantagem ao executar imediatamente.,Posições incorretas de Defensores em Tiro Livre,não_devem_ser_corrigidas,pelos Árbitros quando Atacantes não ficam em desvantagem ao executar imediatamente,False
BH-IHF-2026-R15-033,Regras 1–18.md,1453,"Se Atacantes ficam em desvantagem pela execução imediata, então posições incorretas de Defensores devem_ser_corrigidas.","Se Atacantes ficam em desvantagem pela execução imediata, então posições incorretas de Defensores",devem_ser_corrigidas,,False
BH-IHF-2026-R15-034,Regras 1–18.md,1454,"Se Árbitro apita para execução apesar de posições incorretas dos Defensores, então esses Defensores estão_autorizados a intervir.","Se Árbitro apita para execução apesar de posições incorretas dos Defensores, então esses Defensores",estão_autorizados,a intervir,False
BH-IHF-2026-R15-035,Regras 1–18.md,1455,Um Atleta deve_ser_suspenso se atrasa a execução de Tiro pelos Adversários por ficar muito perto.,Um Atleta,deve_ser_suspenso,se atrasa a execução de Tiro pelos Adversários por ficar muito perto,False
BH-IHF-2026-R15-036,Regras 1–18.md,1456,Um Atleta deve_ser_suspenso se interfere na execução de Tiro pelos Adversários por ficar muito perto.,Um Atleta,deve_ser_suspenso,se interfere na execução de Tiro pelos Adversários por ficar muito perto,False
BH-IHF-2026-R15-037,Regras 1–18.md,1457,Um Atleta deve_ser_suspenso se atrasa ou interfere na execução de Tiro pelos Adversários por outras infrações.,Um Atleta,deve_ser_suspenso,se atrasa ou interfere na execução de Tiro pelos Adversários por outras infrações,False
BH-IHF-2026-R15-038,Regras 1–18.md,1458,Suspensão por atraso ou interferência na execução de Tiro referencia a Regra 16:2e.,Suspensão por atraso ou interferência na execução de Tiro referencia a Regra 16:2e,(predicado_não_detectado),,False
BH-IHF-2026-R16-001,Regras 1–18.md,1483,Suspensão pode_ser_dada por Faltas e Infrações similares contra Adversário que não entram na categoria de punição progressiva.,Suspensão,pode_ser_dada,por Faltas e Infrações similares contra Adversário que não entram na categoria de punição progressiva,False
BH-IHF-2026-R16-002,Regras 1–18.md,1484,Suspensão pode_ser_dada por Faltas que devem_ser_punidas progressivamente.,Suspensão pode_ser_dada por Faltas que,devem_ser_punidas,progressivamente,False
BH-IHF-2026-R16-003,Regras 1–18.md,1485,Suspensão pode_ser_dada por Infrações quando Adversários executam Tiro formal.,Suspensão,pode_ser_dada,por Infrações quando Adversários executam Tiro formal,False
BH-IHF-2026-R16-004,Regras 1–18.md,1486,Suspensão pode_ser_dada por Conduta Antidesportiva de Atleta.,Suspensão,pode_ser_dada,por Conduta Antidesportiva de Atleta,False
BH-IHF-2026-R16-005,Regras 1–18.md,1487,Suspensão pode_ser_dada por Conduta Antidesportiva de Oficial de Equipe.,Suspensão,pode_ser_dada,por Conduta Antidesportiva de Oficial de Equipe,False
BH-IHF-2026-R16-006,Regras 1–18.md,1490,Suspensão deve_ser_dada por Substituição Irregular.,Suspensão,deve_ser_dada,por Substituição Irregular,False
BH-IHF-2026-R16-007,Regras 1–18.md,1491,Suspensão deve_ser_dada por Entrada Ilegal na Quadra.,Suspensão,deve_ser_dada,por Entrada Ilegal na Quadra,False
BH-IHF-2026-R16-008,Regras 1–18.md,1492,Suspensão deve_ser_dada por Faltas repetidas do tipo punido progressivamente.,Suspensão,deve_ser_dada,por Faltas repetidas do tipo punido progressivamente,False
BH-IHF-2026-R16-009,Regras 1–18.md,1493,Suspensão deve_ser_dada por Conduta Antidesportiva repetida de Atleta na Quadra.,Suspensão,deve_ser_dada,por Conduta Antidesportiva repetida de Atleta na Quadra,False
BH-IHF-2026-R16-010,Regras 1–18.md,1494,Suspensão deve_ser_dada por Conduta Antidesportiva repetida de Atleta fora da Quadra.,Suspensão,deve_ser_dada,por Conduta Antidesportiva repetida de Atleta fora da Quadra,False
BH-IHF-2026-R16-011,Regras 1–18.md,1495,Suspensão deve_ser_dada por Conduta Antidesportiva repetida de Oficial de Equipe.,Suspensão,deve_ser_dada,por Conduta Antidesportiva repetida de Oficial de Equipe,False
BH-IHF-2026-R16-012,Regras 1–18.md,1496,Suspensão deve_ser_dada por falha em largar ou colocar a Bola na areia quando Tiro Livre é marcado contra a Equipe em Posse da Bola.,Suspensão,deve_ser_dada,por falha em largar ou colocar a Bola na areia quando Tiro Livre é marcado contra a Equipe em Posse da Bola,False
BH-IHF-2026-R16-013,Regras 1–18.md,1497,Suspensão deve_ser_dada por Infrações repetidas durante execução de Tiro formal pelos Adversários.,Suspensão,deve_ser_dada,por Infrações repetidas durante execução de Tiro formal pelos Adversários,False
BH-IHF-2026-R16-014,Regras 1–18.md,1498,Suspensão deve_ser_dada como consequência de Desqualificação de Atleta durante o Tempo de Jogo.,Suspensão,deve_ser_dada,como consequência de Desqualificação de Atleta durante o Tempo de Jogo,False
BH-IHF-2026-R16-015,Regras 1–18.md,1499,Suspensão deve_ser_dada como consequência de Desqualificação de Oficial de Equipe durante o Tempo de Jogo.,Suspensão,deve_ser_dada,como consequência de Desqualificação de Oficial de Equipe durante o Tempo de Jogo,False
BH-IHF-2026-R16-016,Regras 1–18.md,1500,Suspensão deve_ser_dada ao Oficial Responsável quando Atleta não habilitado entra na Quadra.,Suspensão,deve_ser_dada,ao Oficial Responsável quando Atleta não habilitado entra na Quadra,False
BH-IHF-2026-R16-017,Regras 1–18.md,1501,Suspensão deve_ser_dada ao Oficial Responsável quando há mais Oficiais de Equipe e Atletas registrados na Área de Substituição após o início da Partida.,Suspensão,deve_ser_dada,ao Oficial Responsável quando há mais Oficiais de Equipe e Atletas registrados na Área de Substituição após o início da Partida,False
BH-IHF-2026-R16-018,Regras 1–18.md,1502,Suspensão deve_ser_dada quando Oficial de Equipe entra na Quadra como pessoa adicional em caso de lesão de Atleta.,Suspensão,deve_ser_dada,quando Oficial de Equipe entra na Quadra como pessoa adicional em caso de lesão de Atleta,False
BH-IHF-2026-R16-019,Regras 1–18.md,1503,"Suspensão deve_ser_dada quando Oficial de Equipe entra na Quadra em caso de lesão de Atleta e, em vez de assistir a Atleta lesionado, dá instruções, aproxima-se de Adversários ou aproxima-se de Árbitros.",Suspensão,deve_ser_dada,"quando Oficial de Equipe entra na Quadra em caso de lesão de Atleta e, em vez de assistir a Atleta lesionado, dá instruções, aproxima-se de Adversários ou aproxima-se de Árbitros",False
BH-IHF-2026-R16-020,Regras 1–18.md,1506,Oficiais de uma Equipe não_podem_receber mais de uma Suspensão total.,Oficiais de uma Equipe,não_podem_receber,mais de uma Suspensão total,False
BH-IHF-2026-R16-021,Regras 1–18.md,1507,Oficial de Equipe suspenso pode_permanecer na Área de Substituição.,Oficial de Equipe suspenso,pode_permanecer,na Área de Substituição,False
BH-IHF-2026-R16-022,Regras 1–18.md,1508,Oficial de Equipe suspenso pode_exercer suas funções.,Oficial de Equipe suspenso,pode_exercer,suas funções,False
BH-IHF-2026-R16-023,Regras 1–18.md,1509,Suspensão de Oficial de Equipe reduz a força da Equipe na Quadra até o próximo Turnover entre as Equipes.,Suspensão de Oficial de Equipe reduz a força da Equipe na Quadra até o próximo Turnover entre as Equipes,(predicado_não_detectado),,False
BH-IHF-2026-R16-024,Regras 1–18.md,1510,Árbitro deve_indicar claramente a Suspensão ao Atleta culpado.,Árbitro,deve_indicar,claramente a Suspensão ao Atleta culpado,False
BH-IHF-2026-R16-025,Regras 1–18.md,1511,Árbitro deve_indicar claramente a Suspensão ao Cronometrista e ao Secretário por sinal manual prescrito.,Árbitro,deve_indicar,claramente a Suspensão ao Cronometrista e ao Secretário por sinal manual prescrito,False
BH-IHF-2026-R16-026,Regras 1–18.md,1512,Atleta suspenso não_pode_participar da Partida durante a Suspensão.,Atleta suspenso,não_pode_participar,da Partida durante a Suspensão,False
BH-IHF-2026-R16-027,Regras 1–18.md,1513,Equipe não_pode_substituir na Quadra o Atleta suspenso durante a Suspensão.,Equipe,não_pode_substituir,na Quadra o Atleta suspenso durante a Suspensão,False
BH-IHF-2026-R16-028,Regras 1–18.md,1514,Suspensão começa quando o jogo é_reiniciado por Sinal de Apito.,Suspensão começa quando o jogo,é_reiniciado,por Sinal de Apito,False
BH-IHF-2026-R16-029,Regras 1–18.md,1515,Atleta suspenso pode_ser_substituído após Turnover entre as Equipes.,Atleta suspenso,pode_ser_substituído,após Turnover entre as Equipes,False
BH-IHF-2026-R16-030,Regras 1–18.md,1516,Atleta suspenso pode_entrar na Quadra após Turnover entre as Equipes.,Atleta suspenso,pode_entrar,na Quadra após Turnover entre as Equipes,False
BH-IHF-2026-R16-031,Regras 1–18.md,1517,Segunda Suspensão de Atleta resulta_em Desqualificação.,Segunda Suspensão de Atleta,resulta_em,Desqualificação,False
BH-IHF-2026-R16-032,Regras 1–18.md,1518,Desqualificação por duas Suspensões é_efetiva somente pelo restante do Tempo de Jogo.,Desqualificação por duas Suspensões,é_efetiva,somente pelo restante do Tempo de Jogo,False
BH-IHF-2026-R16-033,Regras 1–18.md,1519,Desqualificação por duas Suspensões é_decisão factual dos Árbitros.,Desqualificação por duas Suspensões,é_decisão,factual dos Árbitros,False
BH-IHF-2026-R16-034,Regras 1–18.md,1520,Desqualificação por duas Suspensões não_deve_ser_mencionada na Súmula.,Desqualificação por duas Suspensões,não_deve_ser_mencionada,na Súmula,False
BH-IHF-2026-R16-035,Regras 1–18.md,1523,Desqualificação deve_ser_dada por Conduta Gravemente Antidesportiva.,Desqualificação,deve_ser_dada,por Conduta Gravemente Antidesportiva,False
BH-IHF-2026-R16-036,Regras 1–18.md,1524,Desqualificação deve_ser_dada por segunda ou subsequente Conduta Antidesportiva de qualquer Atleta ou Oficial da Equipe.,Desqualificação,deve_ser_dada,por segunda ou subsequente Conduta Antidesportiva de qualquer Atleta ou Oficial da Equipe,False
BH-IHF-2026-R16-037,Regras 1–18.md,1525,Desqualificação deve_ser_dada por Falta que coloca em perigo a saúde do Adversário.,Desqualificação,deve_ser_dada,por Falta que coloca em perigo a saúde do Adversário,False
BH-IHF-2026-R16-038,Regras 1–18.md,1526,Desqualificação deve_ser_dada por Falta da Goleira que sai da Área de Gol durante Shoot-out e coloca em perigo a saúde do Adversário.,Desqualificação,deve_ser_dada,por Falta da Goleira que sai da Área de Gol durante Shoot-out e coloca em perigo a saúde do Adversário,False
BH-IHF-2026-R16-039,Regras 1–18.md,1527,Desqualificação deve_ser_dada por Conduta Gravemente Antidesportiva de Atleta na Quadra.,Desqualificação,deve_ser_dada,por Conduta Gravemente Antidesportiva de Atleta na Quadra,False
BH-IHF-2026-R16-040,Regras 1–18.md,1528,Desqualificação deve_ser_dada por Conduta Gravemente Antidesportiva de Atleta fora da Quadra.,Desqualificação,deve_ser_dada,por Conduta Gravemente Antidesportiva de Atleta fora da Quadra,False
BH-IHF-2026-R16-041,Regras 1–18.md,1529,Desqualificação deve_ser_dada por Conduta Gravemente Antidesportiva de Oficial de Equipe.,Desqualificação,deve_ser_dada,por Conduta Gravemente Antidesportiva de Oficial de Equipe,False
BH-IHF-2026-R16-042,Regras 1–18.md,1530,Desqualificação deve_ser_dada por Agressão de Atleta fora do Tempo de Jogo.,Desqualificação,deve_ser_dada,por Agressão de Atleta fora do Tempo de Jogo,False
BH-IHF-2026-R16-043,Regras 1–18.md,1531,Desqualificação deve_ser_dada por Agressão de Oficial de Equipe.,Desqualificação,deve_ser_dada,por Agressão de Oficial de Equipe,False
BH-IHF-2026-R16-044,Regras 1–18.md,1532,Desqualificação deve_ser_dada por segunda Suspensão da mesma Atleta.,Desqualificação,deve_ser_dada,por segunda Suspensão da mesma Atleta,False
BH-IHF-2026-R16-045,Regras 1–18.md,1533,Desqualificação deve_ser_dada por Conduta Antidesportiva repetida de Atleta durante Intervalo.,Desqualificação,deve_ser_dada,por Conduta Antidesportiva repetida de Atleta durante Intervalo,False
BH-IHF-2026-R16-046,Regras 1–18.md,1534,Desqualificação deve_ser_dada por Conduta Antidesportiva repetida de Oficial de Equipe durante Intervalo.,Desqualificação,deve_ser_dada,por Conduta Antidesportiva repetida de Oficial de Equipe durante Intervalo,False
BH-IHF-2026-R16-047,Regras 1–18.md,1535,Conduta Antidesportiva durante Shoot-out que atrasa repetidamente a entrada da Goleira e da Arremessadora resulta_em Desqualificação direta do Oficial Responsável.,Conduta Antidesportiva durante Shoot-out que atrasa repetidamente a entrada da Goleira e da Arremessadora,resulta_em,Desqualificação direta do Oficial Responsável,False
BH-IHF-2026-R16-048,Regras 1–18.md,1536,"Após Tempo Técnico, Árbitros devem_indicar claramente Desqualificação à pessoa culpada e ao Cronometrista e Secretário com Cartão Vermelho.","Após Tempo Técnico, Árbitros",devem_indicar,claramente Desqualificação à pessoa culpada e ao Cronometrista e Secretário com Cartão Vermelho,False
BH-IHF-2026-R16-049,Regras 1–18.md,1537,Cartão Vermelho deve_medir aproximadamente 9 por 12 centímetros.,Cartão Vermelho,deve_medir,aproximadamente 9 por 12 centímetros,False
BH-IHF-2026-R16-050,Regras 1–18.md,1538,Desqualificação é_válida pelo restante inteiro do Tempo de Jogo.,Desqualificação,é_válida,pelo restante inteiro do Tempo de Jogo,False
BH-IHF-2026-R16-051,Regras 1–18.md,1539,Pessoa desqualificada deve_sair imediatamente da Quadra e da Área de Substituição.,Pessoa desqualificada,deve_sair,imediatamente da Quadra e da Área de Substituição,False
